word,sent
devry,"['m16', 'macatee', 'mace', 'macedonia', 'mach', '7', 'machines', 'rise', 'of', 'the', 'macnamara', 'mad', 'as', 'a', 'hatter', 'mad', 'cow', 'milked', 'this', 'mad', 'greek', 'maddox', 'maddox', 'beck', 'maddy', 'maddy', 'is', 'katarina', 'liz', 'finds', 'out', 'maddy', 'tolliver', 'maddy', 'tolliver', 'is', 'katarina', 'rostova', 'madeline', 'pratt', 'madeline', 'tolliver', 'madness', 'descent', 'into', 'mafia', 'mafia', 'russian', 'maggie', 'driscoll', 'magic', 'magic', 'tricks', 'magic', 'the', 'gathering', 'magnificent', 'seven', 'magnusson', 'magoo', 'cartoon', 'maguire', 'mail', 'fraud', 'mail', 'hold', 'lists', 'mailbox', 'mailman', 'mailman', 'tony', 'main', 'justice', 'maine', 'i', 'might', 'have', 'been', 'thinner', 'and', 'living', 'in', 'major', 'major', 'character', 'death', 'make', 'you', 'famous', 'makeover', 'dr', 'maker', 'charles', 'mako', 'mako', 'tanida', 'malay', 'peninsula', 'male', 'bonding', 'male', 'domination', 'male', 'pregnancy', 'male', 'relationships', 'male/female', 'killers', 'male/female', 'pay', 'equity', 'malik', 'charef', 'malik', 'roumain', 'malik', 'roumain', 'killed', 'mallet', 'dimpled', 'mallet', 'meat', 'mallon', 'malware', 'man', 'i', 've', 'come', 'to', 'like', 'a', 'man', 'in', 'the', 'hat', '?', 'man', 'out', 'window', 'man', 'so', 'ugly', 'man', 'we', 'hate', 'to', 'love', 'man', 'who', 's', 'seen', 'too', 'much', 'sorrow', 'manbij', 'syria', 'mandel', 'manhattan', 'manhattan', 'for', 'a', 'couple', 'of', 'beaver', 'pelts', 'manicurist', 'manifest', 'manned', 'robot', 'mannheim', 'manual', 'typewriter', 'manuel', 'esteban', 'many', 'names', 'manzon', 'mao', 'a', 'mao', 'a', '2r', 'map', 'map', 'treasure', 'map', 'of', 'cabal', 's', 'reach', 'map', 'of', 'denver', 'map', 'of', 'the', 'world', 'eratosthenes', 'map', 'to', 'a', 'vast', 'fortune', 'marathon', 'man', 'marciniak', 'marcus', 'caligiuri', 'marcus', 'duncan', 'marcus', 'joffee', 'marcus', 'whitmore', 'mardale', 'margaret', 'teague', 'margo', 'parish', 'marguerite', 'renard', 'maria', 'theresia', 'marie', 'antoinette', 'marie', 'mortel', 'marigny', 'foundation', 'for', 'the', 'arts', 'marijuana', 'marijuana', 'medical', 'mariko', 'ito', 'marinello', 'mario', 'dixon', 'marion', 'stamps', 'mark', 'twain', 'mark', 'walker', 'markin', 'tommy', 'marko', 'jankowics', 'marlin', 'heiden', 'marlon', 'milch', 'marouche', 'restaurant', 'marriage', 'arranged', 'marriage', 'child', 'marriage', 'juvenile', 'marriage', 'underage', 'marriage', 'broker', 'marriage', 'proposal', 'married', 'liz', 'and', 'tom', 're', 'marry', 'marry', 'or', 'give', 'up', 'baby', '?', 'marseille', 'marshal', 'us', 'marshmallow', 'disguised', 'as', 'a', 'patrol', 'officer', 'martin', 'luther', 'king', 'martin', 'walcott', 'martinez', 'marty', 'stamps', 'martyrs', 'brigade', 'marvel', 'of', 'overstatement', 'marvin', 'gerard', 'marvin', 'gerard', 's', 'fianc', 'mary', 'mallon', 'maryland', 'masala', 'chai', 'masbahi', 'account', 'masha', 'masha', 'plan', 'to', 'protect', 'masha', 'she', 's', 'not', 'masha', 'i', 'm', 'your', 'father', 'masha', 'rostova', 'masha', 's', 'bedroom', 'masha/liz', 'masha', 's', 'alive', 'masik', 'mask', 'mask', 'ape', 'mask', 'monkey', 'mask', 'pig', 'masked', 'man', 'mason', 'mass', 'execution', 'mass', 'extinction', 'mass', 'murder', 'massacre', 'massage', 'massage', 'parlor', 'massage', 'parlor', 'gentle', 'bliss', 'master', 'james', 'of', 'st', 'george', 'master', 'of', 'my', 'fate', 'i', 'am', 'the', 'i', 'am', 'the', 'captain', 'of', 'my', 'soul', 'masturbating', 'tigers', 'masturbation', 'masuda', 'mata', 'hari', 'matchett', 'matchmaker', 'mateen', 'mosadek', 'math', 'matias', 'solomon', 'matinee', 'mato', 'matt', 'pierson', 'matt', 'quill', 'matthew', 'goon', 'matthew', 'is', 'actually', 'quite', 'erudite', 'matthew', 'kincaid', 'matthias', 'surname', 'mature', 'mauler', 'maurice', 'bail', 'bondsman', 'mauritius', 'mausoleum', 'max', 'birmingham', 'maxwell', 'ruddiger', 'may', 'i', '?', 'may', 'september', 'maya', 'elazar', 'maybe', 'you', 'should', 'arrest', 'me', 'maybelle', 'mccaffrey', 'mccready', 'mccullough', 'mcdd', 'mcfaden', 'mcgee', 'mcgee', 'shot/killed', 'mcginnis', 'mcgrath', 'mckenna', 'mclellan', 'mcmahon', 'mcmahon', 'flips', 'the', 'tables', 'mcmahon', 'killed', 'me', 'meal', 'ticket', 'million', 'dollars', 'meant', 'to', 'be', 'meat', 'hook', 'meat', 'mallet', 'meat', 'tenderizer', 'mallet', 'meat', 'thermometer', 'meatball', 'sub', 'medic', 'combat', 'medical', 'center', 'federal', 'medical', 'chart', 'medical', 'examiner', 'medical', 'experiment', 'underground', 'medical', 'files', 'medical', 'marijuana', 'medical', 'record', 'medical', 'record', 'red', 's', 'medical', 'records', 'medical', 'records', 'erased', 'red', 's', 'medical', 'research', 'medicinal', 'south', 'sudanese', 'cuisine', 'medieval', 'medieval', 'cult', 'meera', 'killed', 'mega', 'rodent', 'technical', 'megan', 'boone', 'megan', 'boone', 's', 'baby', 'born', 'mejia', 'melanie', 'reichman', 's', 'basement', 'melissa', 'lomay', 'melted', 'lead', 'melting', 'doll', 'memories', 'suppressed', 'memories', 'altered', 'memories', 'erased', 'memory', 'memory', 'katarina', 'drowning', 'memory', 'alteration', 'memory', 'extraction', 'memory', 'extractor', 'memory', 'formation', 'memory', 'loss', 'memory', 'modification', 'memory', 'recall', 'memory', 'recovery', 'memory', 'suppression', 'men', 'are', 'coming', 'elizabeth', 'men', 'controlling', 'women', 's', 'bodies', 'men', 'escaping', 'fire', 'men', 'having', 'babies', 'men', 'just', 'get', 'in', 'my', 'way', 'men', 'marrying', 'children', 'mengele', 'meningitis', 'mental', 'disease', 'mental', 'health', 'mental', 'illness', 'mental', 'spam', 'folder', 'mentor', 'mercedes', 'mercenaries', 'mercer', 'mercer', 'shot/killed', 'mercury', 'dime', 'mercy', 'killing', 'mergers', 'and', 'acquisitions', 'merkin', 'message', 'in', 'a', 'bottle', 'message', 'on', 'a', 'rat', 'messing', 'about', 'in', 'boats', 'metal', 'briefcase', 'metal', 'pendant', 'methamphetamines', 'mexican', 'drug', 'cartel', 'mi6', 'mia', 'dawson', 'michael', 'alexander', 'michael', 'baldwin', 'michael', 'douglas', 'michael', 'falkirk', 'michael', 'hansen', 'michael', 'rowed', 'the', 'boat', 'michael', 'sima', 'michale', 'muhlbach', 'microprocessor', 'middle', 'east', 'middle', 'school', 'horizon', 'midtown', 'manhattan', 'midwest', 'mighty', 'fallen', 'in', 'the', 'midst', 'of', 'battle', 'how', 'are', 'the', 'migraine', 'migraines', 'migration', 'mike', 'mikela', 'pariente', 'mila', 'helps', 'red', 'escape', 'mila', 'laporte', 'mila', 'laporte', 'is', 'francesca', 'campbell', 'mila', 'shoots', 'guard', 'faked', 'milch', 'miles', 'miles', 'christopher', 'miles', 'surname', 'miles', 'dossier', 'miles', 'gordon', 'miles', 'mcgrath', 'milhoan', 'milhoun', 'milian', 'sandquist', 'military', 'funeral', 'military', 'informant', 'militia', 'militia', 'alt', 'right', 'milk', 'this', 'cow', 'all', 'the', 'way', 'to', 'the', 'slaughterhouse', 'milked', 'this', 'mad', 'cow', 'miller', 'buck', 'miller', 'time', 'million', 'dollars', 'milonga', 'milos', 'kirchoff', 'milosz', 'milosz', 'kirchhoff', 'milton', 'milton', 'bobbit', 'mind', 'and', 'momentum', 'of', 'its', 'own', 'mind', 'numbingly', 'patient', 'and', 'thoughtful', 'attention', 'to', 'detail', 'minesweep', 'one', 'miniature', 'golf', 'minister', 'd', 'minneapolis', 'mn', 'mint', 'mint', 'denver', 'miracle', 'of', 'life', 'miriam', 'diaz', 'miriam', 'diaz', 'shot', 'mirror', 'cracked', 'mirror', 'cracked', 'with', 'blood', 'misfortune', 'miss', 'chloe', 'miss', 'isaacson', 'miss', 'me', '?', 'miss', 'rebecca', 'thrall', 'missed', 'shot', 'missile', 'defense', 'missiles', 'missing', 'children', 'missing', 'file', 'missing', 'persons', 'mitchell', 'surname', 'mitchell', 'dunning', 'mitchell', 'hatley', 'mitchell', 'young', 'mitzvah', 'mitzwah', 'mj', 'mj', 'ward', 'mmpi', 'mmpi', '2', 'mob', 'mob', 'russian', 'mobile', 'hospital', 'mobile', 'surgical', 'unit', 'mobster', 'moby', 'dick', 'mock', 'execution', 'modern', 'day', 'bonnie', 'and', 'clyde', 'modulated', 'voice', 'modus', 'operandi', 'moira', 'tyche', 'mojtabai', 'moldova', 'mole', 'mole', 'and', 'rat', 'molecular', 'virology', 'moles', 'in', 'your', 'garden', 'molested', 'molotov', 'cocktail', 'molten', 'lead', 'mom', 's', 'famous', 'cucumber', 'dip', 'mom', 's', 'obituary', 'mombasa', 'cartel', 'moments', 'momo', 'marinello', 'mona', 'najjar', 'monarch', 'douglas', 'monarch', 'douglas', 'bank', 'monetary', 'authority', 'money', 'burning', 'money', 'can', 't', 'buy', 'money', 'in', 'politics', 'money', 'laundering', 'money', 'on', 'fire', 'money', 'or', 'your', 'life', 'money', 'transfer', 'mongolian', 'peasant', 'monica', 'monitor', 'moving', 'company', 'monkey', 'mask', 'monkey', 'wrench', 'lady', 'riding', 'a', 'monks', 'monopoly', 'monster', 'monstrous', 'seas', 'monte', 'carlo', 'montenegro', 'princess', 'sonya', 'of', 'montero', 'montevideo', 'uruguay', 'montreal', 'monzewski', 'mood', 'stabilizers', 'moore', 'moral', 'code', 'moral', 'code', 'liz', 's', 'moral', 'code', 'red', 's', 'moral', 'crisis', 'tolstoy', 's', 'morality', 'morally', 'justifiable', 'but', 'legally', 'questionable', 'morally', 'reprehensible', 'in', 'the', 'eyes', 'of', 'the', 'hand', 'more', 'alive', 'than', 'anyone', 'i', 'knew', 'moreau', 'moreau', 'pt', '2', 'morella', 'morgan', 'morgue', 'morgue', 'ice', 'rink', 'mori', 'moron', 'or', 'traitor', 'morozov', 'morris', 'mortal', 'sin', 'mortel', 'mortgage', 'mortician', 'mortuary', 'mosadek', 'mosadek', 'killed', 'moscow', 'moshay', 'mosque', 'mossad', 'mossad', 'agent', 'list', 'mossad', 'dc', 'station', 'chief', 'dagan', 'most', 'certainly', 'not', 'dead', 'most', 'dangerous', 'criminal', 'in', 'western', 'hemispere', 'most', 'wanted', 'most', 'wanted', 'list', 'most', 'wanted', 'poster', 'motel', 'motel', 'red', 'birch', 'motel', 'you', 'live', 'in', 'a', 'mother', 'mother', 'i', 'had', 'no', 'idea', 'she', 'was', 'your', 'mother', 'i', 'm', 'your', 'mother', 'katarina', 's', 'mother', 'red', 's', 'mother', 'tom', 's', 'mother', 'you', 'remind', 'me', 'so', 'much', 'of', 'your', 'mother', 'called', 'him', 'picasso', 'mother', 'courage', 'mother', 'died', 'of', 'weakness', 'and', 'shame', 'mother', 'love', 'mother/daughter', 'mother/daughter', 'reunion', 'mother/son', 'mother', 's', 'husband', 'your', 'father', 'mother', 's', 'love', 'motherhood', 'motor', 'cortex', 'degenerative', 'disease', 'motor', 'court', 'pine', 'needle', 'motor', 'lodge', 'motorcycle', 'gang', 'motorcycle', 'man', 'ben', 'charnquist', 'motto', 'of', 'us', 'motya', 'morozov', 'mourn', 'mourning', 'mouth', 'to', 'mouth', 'resuscitation', 'movers', 'moving', 'company', 'mozart', 'mpd', 'mpdc', 'mpdc', 'internal', 'investigation', 'mr', 'brimley', 'mr', 'c', 'mr', 'coleman', 'mr', 'cotton', 'mr', 'deavers', 'mr', 'gregory', 'devry', 'mr', 'homan', 'mr', 'homan', 'red', 'alias', 'mr', 'johnson', 'mr', 'kaplan', 'mr', 'kaplan', 'episode', 'mr', 'kaplan', '2', 'mr', 'kaplan', 'by', 'lake', 'mr', 'kaplan', 'digs', 'up', 'suitcase', 'mr', 'kaplan', 'gains', 'consciousness', 'mr', 'kaplan', 'jumps', 'from', 'bridge', 'mr', 'kaplan', 'rescues', 'agnes', 'mr', 'kaplan', 'shoots', 'baz', 'mr', 'kaplan', 'shot', 'mr', 'kaplan', 'vows', 'revenge', 'on', 'red', 'mr', 'kaplan', 's', 'backstory', 'mr', 'kaplan', 's', 'endgame', 'mr', 'kate', 'kaplan', 'mr', 'milian', 'sandquist', 'mr', 'raleigh', 'sinclair', 'iii', 'mr', 'sandquist', 'mr', 'solomon', 'mr', 'solomon', '2', 'mr', 'solomon', 'pt', '2', 'mr', 'thompson', 'mr', 'vargas', 'mr', 'rite', 'mri', 'mrs', 'monzewski', 'mrs', 'seivers', 'ms', 'brady', 'boatright', 'ms', 'pac', 'man', 'ms', 'pacman', 'mss', 'much', 'less', 'baltimore', 'mud', 'pies', 'muggs', 'kalinowski', 'muhlbach', 'mule', 'drug', 'multi', 'headed', 'dragon', 'multi', 'headed', 'hydra', 'multi', 'national', 'multinational', 'cabal', 'mumbly', 'peg', 'mummified', 'corpse', 'muncie', 'munich', 'munitions', 'expert', 'murder', 'murder', 'get', 'away', 'with', 'murder', 'by', 'arson', 'murder', 'by', 'cop', 'murder', 'for', 'hire', 'murder', 'mystery', 'murder', 'of', 'reven', 'wright', 'ressler', 'accuses', 'hitchin', 'of', 'murder', 'of', 'witness', 'murder', 'scene', 'staged', 'muriel', 'spark', 'murphy', 'muscle', 'man', 'muscle', 'shake', 'muscle', 'shakes', 'museum', 'museum', 'gabor', 'music', 'music', 'man', 'the', 'music', 'program', 'music', 'search', 'music', 'therapy', 'muslim', 'mutilation', 'my', 'bed', 'is', 'made', 'my', 'chariot', 'arrives', 'my', 'eye', '!', 'my', 'eye', '!', 'my', 'father', 'was', 'kind', 'and', 'decent', 'and', 'beautiful', 'my', 'father']"
hearing aid,"['people', 'tell', 'me', 'to', 'get', 'a', 'hearing', 'aid', 'but', 'i', 'have', 'been', 'told', 'that', 'one', 'won', 't', 'help', 'me', 'and', 'i', 've', 'explained', 'that']"
hearing aid,"['hearing', 'aid', 'center']"
care bear,"['my', 'little', 'pony', 'plus', 'care', 'bear', 'plus', 'furby', 'a', 'robo', 'plushy', 'retrofit', '!', 'misfit', 'toymaker/artist', 'asia', 'ward', 'shows', 'participants', 'how', 'to', 'craft', 'lovably', 'odd', 'playthings']"
hearing aid,"['back', 'pain', 'blood', 'pressure', 'body', 'body', 'fit', 'calories', 'cardio', 'cosmetic', 'surgery', 'dandruff', 'dentist', 'dermal', 'fillers', 'diet', 'diet', 'plan', 'erectile', 'dysfunction', 'exercise', 'exercises', 'gym', 'health', 'healthcare', 'health', 'issues', 'healthy', 'diet', 'healthy', 'lifestyle', 'hearing', 'aid', 'house', 'call', 'doctor', 'human', 'body', 'lose', 'weight', 'medical', 'conditions', 'medications', 'medicines', 'muscle', 'mass', 'muscles', 'personal', 'trainers', 'plastic', 'surgery', 'pregnancy', 'protein', 'squats', 'steroids', 'supplements', 'surgery', 'thc', 'treatment', 'weight', 'loss', 'weight', 'loss', 'program', 'weight', 'reduction', 'whey', 'protein', 'workout']"
hearing aid,"['hearing', 'aid', 'batteries']"
half breed,"['what', 'follows', 'is', 'a', 'look', 'at', 'the', 'life', 'of', 'a', 'spy', 'who', 'is', 'also', 'by', 'vietnamese', 'culture', 'a', 'half', 'breed', 'his', 'mother', 'was', 'a', 'poor', 'vietnamese', 'woman', 'his', 'father', 'a', 'frenchman']"
hearing aid,"['hearing', 'aid', 'view', 'products']"
chancho,"['carnitas', 'tortilla', 'heaven', 'at', 'chancho', 'hello', 'blog', 'world', '!', 'it', 's', 'been', 'a', 'while']"
tojo,"['tojo', 's', 'restaurant', '6', 'course', 'omakase', 'for', '120', 'i', 've', 'already', 'reviewed', 'tojo', 's', 'previously', 'link', 'here', 'but', 'it', 's', 'been', 'a', 'few', 'years', 'since', 'then', 'so', 'i', 'll', 'just', 'keep', 'it', 'brief', 'with', 'a', 'simple', 'photo', 'gallery', 'descriptio']"
yocum,"['henry', 'scott', 'yocum', 'memorial', 'amplifier', 'build']"
yocum,"['as', 'many', 'of', 'you', 'may', 'know', 'shortly', 'after', 'the', 'pilgrimage', 'we', 'unexpectedly', 'lost', 'a', 'great', 'addition', 'to', 'our', 'extended', 'klipsch', 'family', 'henry', 'scott', 'yocum']"
hearing aid,"['advanced', 'hearing', 'aid', 'technology']"
baby killer,"['baby', 'killer', 'could', 'face', 'life', 'in', 'prison']"
saala,"['it', 's', 'ok', 'to', 'call', 'modi', 'kutta', 'nazi', 'fascist', 'bigot', 'under', 'foe', 'but', 'call', 'srk', 's', 'words', 'as', 'no', 'different', 'from', 'hafiz', 'saeed', 'saala', 'bawaal', 'khada', 'ho', 'gaya', '!', '!', '!']"
saala,"['it', 's', 'ok', 'to', 'call', 'modi', 'kutta', 'nazi', 'fascist', 'bigot', 'under', 'foe', 'but', 'call', 'srk', 's', 'words', 'as', 'no', 'different', 'from', 'hafiz', 'saeed', 'saala', 'bawaal', 'khada', 'ho', 'gaya', '!', '!', '!']"
hearing aid,"['zinc', 'energy', 'storage', 'has', 'been', 'around', 'forever', 'every', 'button', 'cell', 'in', 'a', 'hearing', 'aid', 'uses', 'it', 'said', 'scharnhorst', 'in', 'an', 'interview', 'but', 'also', 'mentioned', 'that', 're', 'chargeability', 'was', 'the', 'challenge', 'an', 'issue', 'that', 'fluidic', 'has', 'remarkably', 'overcome']"
tojo,['tojo']
hearing aid,"['hearing', 'aid', 'brands']"
hearing aid,"['hearing', 'aid', 'fitting']"
hearing aid,"['hearing', 'aid', 'repair']"
hearing aid,"['by', 'audiology', 'hearing', 'aid', 'center', 'llc', 'feb', '9', '2017', 'hearing', 'aids', 'news']"
hearing aid,"['so', 'can', 'you', 'buy', 'a', 'bluetooth', 'hearing', 'aid', '?']"
hearing aid,"['bluetooth', 'technology', 'requires', 'a', 'greater', 'power', 'supply', 'than', 'can', 'be', 'furnished', 'by', 'hearing', 'aid', 'batteries']"
hearing aid,"['fortunately', 'manufacturers', 'solved', 'this', 'problem', 'long', 'ago', 'by', 'creating', 'an', 'intermediary', 'between', 'the', 'hearing', 'aid', 'and', 'the', 'bluetooth', 'device', 'computer', 'television', 'phone', 'etc']"
hearing aid,"['here', 's', 'how', 'it', 'works', 'your', 'bluetooth', 'enabled', 'cell', 'phone', 'communicates', 'wirelessly', 'to', 'the', 'streamer', 'which', 'then', 'sends', 'the', 'signal', 'to', 'the', 'hearing', 'aid', 'without', 'depleting', 'the', 'hearing', 'aid', 'battery']"
hearing aid,"['hearing', 'aids', 'combined', 'with', 'an', 'assistive', 'listening', 'device', 'as', 'outlined', 'above', 'the', 'assistive', 'listening', 'device', 'or', 'streamer', 'which', 'is', 'a', 'small', 'hand', 'held', 'device', 'acts', 'as', 'an', 'intermediary', 'between', 'the', 'bluetooth', 'device', 'and', 'the', 'hearing', 'aid']"
hearing aid,"['made', 'for', 'iphone', 'hearing', 'aids', 'some', 'hearing', 'aid', 'models', 'are', 'branded', 'as', 'made', 'for', 'iphone', 'which', 'in', 'essence', 'means', 'that', 'the', 'iphone', 'acts', 'as', 'the', 'streamer', 'itself', 'connecting', 'directly', 'with', 'the', 'hearing', 'aid']"
hearing aid,"['whether', 'using', 'a', 'streamer', 'or', 'a', 'made', 'for', 'iphone', 'hearing', 'aid', 'there', 'are', 'several', 'benefits', 'to', 'going', 'wireless', 'including']"
hearing aid,"['customized', 'control', 'inconspicuously', 'adjust', 'your', 'hearing', 'aid', 'volume', 'and', 'settings', 'by', 'using', 'your', 'wireless', 'remote', 'control', 'or', 'iphone', 'with', 'compatible', 'models']"
hearing aid,"['audiology', 'hearing', 'aid', 'center', 'llc']"
hearing aid,"['hearing', 'aid', 'brands']"
hearing aid,"['hearing', 'aid', 'fitting']"
hearing aid,"['hearing', 'aid', 'repair']"
yocum,"['filters', 'author', 'is', 'yocum', 'george', 'clear', 'all', 'filters']"
yocum,"['mckenna', 'dd', 'scully', 'ed', 'pauchet', 'y', 'hoover', 'k', 'kirsch', 'r', 'geib', 'sm', 'mitchell', 'rf', 'waterhouse', 'rm', 'ahn', 's', 'j', 'arsala', 'd', 'benoit', 'jb', 'blackmon', 'h', 'bledsoe', 't', 'bowsher', 'jh', 'busch', 'a', 'calla', 'b', 'chao', 'h', 'childers', 'ak', 'childers', 'c', 'clarke', 'dj', 'cohen', 'l', 'demuth', 'jp', 'dinh', 'h', 'doddapaneni', 'h', 'dolan', 'a', 'duan', 'jj', 'dugan', 's', 'friedrich', 'm', 'glastad', 'km', 'goodisman', 'mad', 'haddad', 's', 'han', 'y', 'hughes', 'dst', 'ioannidis', 'p', 'j', 'johnston', 's', 'jones', 'jw', 'kuhn', 'la', 'lance', 'dr', 'lee', 'c', 'y', 'lee', 'sl', 'lin', 'h', 'lynch', 'ja', 'moczek', 'ap', 'murali', 'sc', 'muzny', 'dm', 'nelson', 'dr', 'palli', 'sr', 'panfilio', 'ka', 'pers', 'd', 'poelchau', 'mf', 'quan', 'h', 'qu', 'j', 'ray', 'am', 'rinehart', 'jp', 'robertson', 'hm', 'roehrdanz', 'r', 'rosendale', 'aj', 'shin', 's', 'silva', 'c', 'torson', 'as', 'jentzsch', 'imvargas', 'werren', 'jh', 'worley', 'kc', 'yocum', 'g', 'zdobnov', 'em', 'gibbs', 'ra', 'richards', 's']"
wedo,"['for', 'example', 'after', 'seeing', 'a', 'spin', 'art', 'machine', 'that', 'josh', 'made', 'based', 'on', 'the', 'lego', 'wedo', 'carousel', 'project', 'from', 'this', 'book', 'my', '7', 'yo', 'and', 'i', 'started', 'our', 'own', 'journey', 'into', 'legotinkering']"
wedo,"['getting', 'ready', 'to', 'make', 'spinart', 'w', 'lego', 'wedo', '!', 'thx', 'for', 'inspiration', 'josh', 'burker', 'and', 'tinkering', 'https', '//t']"
hearing aid,"['why', 'does', 'my', 'hearing', 'aid', 'battery', 'suddenly', 'last', 'a', 'shorter', 'time', '?']"
hearing aid,"['bonavox', 'hearing', 'aid', 'ranges']"
hearing aid,"['hearing', 'aid', 'accessories']"
hearing aid,"['hearing', 'aid', 'accessories']"
hearing aid,"['why', 'does', 'my', 'hearing', 'aid', 'battery', 'suddenly', 'last', 'a', 'shorter', 'time', '?']"
hearing aid,"['personal', 'hearing', 'habits', 'have', 'changed', 'longer', 'period', 'of', 'use', 'per', 'day', 'higher', 'noise', 'level', 'new', 'features', 'of', 'the', 'hearing', 'aid', 'are', 'being', 'used']"
hearing aid,"['the', 'hearing', 'aid', 'was', 'in', 'use', 'longer', 'than', 'usual', 'e']"
hearing aid,"['the', 'hearing', 'aid', 'is', 'new', 'or', 'the', 'type', 'or', 'brand', 'of', 'the', 'hearing', 'aid', 'has', 'changed']"
hearing aid,"['the', 'new', 'hearing', 'aid', 'has', 'additional', 'features', 'that', 'require', 'more', 'energy']"
hearing aid,"['improper', 'handling', 'can', 'also', 'reduce', 'the', 'running', 'time', 'of', 'the', 'hearing', 'aid', 'battery', 'e']"
hearing aid,"['it', 'has', 'to', 'be', '2', 'minutes', 'or', 'more', 'before', 'it', 'is', 'inserted', 'into', 'the', 'hearing', 'aid']"
hearing aid,"['the', 'hearing', 'aid', 'is', 'not', 'switched', 'off', 'over', 'night', 'or', 'after', 'a', 'long', 'period', 'of', 'non', 'use']"
dogan,"['dogan', 'i']"
hearing aid,"['hearing', 'aid', 'accessories']"
frijolero,"['el', 'frijolero']"
dogan,"['dogan', 'eray', '2020', 'jeep']"
hearing aid,"['batteries', 'hearing', 'aid']"
wedo,['wedo']
devry,"['devry', 'inc', '5']"
coffee enema,"['how', 'did', 'you', 'prep', 'the', 'coffee', 'enema', '?', 'do', 'you', 'grind', 'then', 'pour', 'water', 'over', 'the', 'coffee', '?']"
coffee enema,"['most', 'of', 'the', 'time', 'the', 'test', 'come', 'up', 'negative', 'try', 'fasting', 'for', 'a', 'day', 'w/', 'coffee', 'enema', 'a', 'parasite', 'cleanse']"
coffee enema,"['coffee', 'enema', 'with', '30', 'to', '60', 'drops', 'of', 'eucalyptus', 'essential', 'oil', 'hold', '15', 'minutes', 'or', 'more', 'so', 'eucalyptus', 'can', 'be', 'delivered', 'to', 'the', 'liver']"
coffee enema,"['adding', 'tangerine', 'essential', 'oil', 'to', 'the', 'coffee', 'enema', 'increases', 'the', 'effect', 'of', 'the', 'coffees', 'ability', 'to', 'flush', 'the', 'liver', '!', '!']"
coffee enema,"['i', 'recently', 'started', 'coffee', 'enema', 'for', 'myself', 'and', 'do', 'see', 'this', 'horrible', 'creatures', 'so', 'i', 'now', 'am', 'super', 'worried', 'he', 'has', 'them', 'as', 'well', 'i', 'would', 'imagine', 'from', 'birth', '?', 'or', 'from', 'everyday', 'life', 'closiness', 'you', 'know', 'and', 'have', 'no', 'idea', 'what', 'to', 'do', 'can', 'not', 'imagine', 'doing', 'enema', 'for', 'a', 'kid']"
coffee enema,"['can', 'u', 'make', 'a', 'coffee', 'enema', 'or', 'do', 'u', 'have', 'to', 'buy', 'it']"
coffee enema,"['i', 'haven', 't', 'tried', 'the', 'coffee', 'enema', 'yet']"
coffee enema,"['recently', 'i', 'tried', 'a', 'coffee', 'enema', 'and', 'discovered', 'the', 'black', 'specks', 'were', 'in', 'my', 'stool', 'along', 'with', 'other', 'scary', 'creatures', 'such', 'as', 'rope', 'worms', 'and', 'other', 'types', 'of', 'worms']"
coffee enema,"['i', 'did', 'a', 'coffee', 'enema', 'last', 'night', 'added', 'pink', 'salt']"
hearing aid,"['hearing', 'aid', 'devices']"
hearing aid,"['hearing', 'aid', 'batteries']"
barking cat,"['we', 'had', 'arranged', 'to', 'watch', 'two', 'episodes', 'the', 'barking', 'cat', 'and', 'the', 'toastmaster', 'to', 'help', 'unlock', 'memories', 'which', 'had', 'been', 'disabled', 'by', 'synapses', 'which', 'had', 'stopped', 'firing', 'a', 'long', 'long', 'time', 'ago']"
barking cat,"['the', 'barking', 'cat']"
barking cat,"['today', 's', 'story', 'is', 'about', 'blossom', 'the', 'barking', 'cat', '!', 'mrs', 'honey', 'takes', 'blossom', 'to', 'an', 'animal', 'impersonator', 'the', 'outcome', 'of', 'which', 'has', 'unfortunate', 'consequences']"
lace curtain,"['lace', 'curtain', 'panels']"
lace curtain,"['lace', 'curtain', 'panels']"
lace curtain,"['lace', 'curtain', 'panels']"
kunta,['kunta']
hearing aid,"['trusted', 'hearing', 'aid', 'specialists', 'audiologists', 'lansing', 'mi']"
hearing aid,"['hearing', 'aid', 'compatible', 'phones']"
hearing aid,"['tv', 'hearing', 'aid', 'and', 'listening', 'devices']"
hearing aid,"['hearing', 'aid', 'manufacturers']"
hearing aid,"['how', 'to', 'avoid', 'hearing', 'aid', 'disasters', 'and', 'what', 'to', 'do', 'if', 'they', 'happen']"
hearing aid,"['we', 'found', '34', 'hearing', 'aid', 'clinics', 'with', '148', 'reviews', 'within', '59']"
hearing aid,"['healthy', 'hearing', 'provides', 'listings', 'from', 'audiologists', 'hearing', 'instrument', 'specialists', 'and', 'hearing', 'aid', 'centers', 'near', 'you']"
hearing aid,"['local', 'audiologists', 'and', 'hearing', 'aid', 'specialists']"
hearing aid,"['jason', 'zimostrad', 'holds', 'michigan', 'hearing', 'aid', 'dispenser', 'license', '3501007084']"
hearing aid,"['they', 'are', 'not', 'just', 'trying', 'to', 'sell', 'you', 'a', 'hearing', 'aid']"
hearing aid,"['need', 'to', 'find', 'a', 'hearing', 'aid', 'clinic', 'in', 'a', 'different', 'area', '?']"
hearing aid,"['hearing', 'aid', 'manufacturers']"
hearing aid,"['hearing', 'aid', 'suppliers']"
hearing aid,"['hearing', 'aid', 'suppliers']"
